num_client;numero_commande;date;montant_des_produits;remise_sur_produits;montant_livraison;remise_sur_livraison;montant_total_paye;date_modifiee;date_sas
ID_494976;395391;15-sept-22;174;;53.19;;227.19;15-sep-22;15SEP2022
ID_495016;283681;26-janv-21;64;-12.8;6.8;;58;26-jan-21;26JAN2021
ID_495024;300005;12-avr-21;75;-58.49;19.49;;36;12-apr-21;12APR2021
ID_495031;298688;07-avr-21;59.5;;8;;67.5;07-apr-21;07APR2021
ID_495035;302436;30-avr-21;73.5;;8;;81.5;30-apr-21;30APR2021
ID_495091;300474;14-avr-21;27;;6.8;;33.8;14-apr-21;14APR2021
ID_495163;302045;26-avr-21;98;;29.99;-29.99;98;26-apr-21;26APR2021
ID_495189;296206;27-mars-21;148;;19.49;;167.49;27-mar-21;27MAR2021
ID_495239;356233;25-janv-22;66;;4.49;;70.49;25-jan-22;25JAN2022
ID_495325;282116;22-janv-21;35;;3.99;;38.99;22-jan-21;22JAN2021
ID_495352;300352;13-avr-21;175;;29.99;;204.99;13-apr-21;13APR2021
ID_495404;314505;07-juil-21;177;;11.2;;188.2;07-jul-21;07JUL2021
ID_495515;292661;05-mars-21;10;;3.99;;13.99;05-mar-21;05MAR2021
ID_495537;329246;26-sept-21;22;;5.49;;27.49;26-sep-21;26SEP2021
ID_495567;281507;21-janv-21;900;;29.99;;929.99;21-jan-21;21JAN2021
ID_495652;322098;14-déc-21;77.5;;8;;85.5;14-dec-21;14DEC2021
ID_495661;282039;22-janv-21;49.4;-9.88;4.49;;44.01;22-jan-21;22JAN2021
ID_495772;307225;30-mai-21;26;;8;;34;30-may-21;30MAY2021
ID_49580;374092;22-avr-22;49;;8.49;;57.49;22-apr-22;22APR2022
ID_495903;322661;19-déc-21;220;;29.99;;249.99;19-dec-21;19DEC2021
ID_496111;322658;19-déc-21;50;;19.49;;69.49;19-dec-21;19DEC2021
ID_496137;402092;08-nov-22;32;;6.99;;38.99;08-nov-22;08NOV2022
ID_49615;309609;14-juin-21;24;;8;;32;14-jun-21;14JUN2021
ID_496293;343949;28-nov-21;112.6;-20;7.99;;100.59;28-nov-21;28NOV2021
ID_496351;344498;01-déc-21;50;;4.99;;54.99;01-dec-21;01DEC2021
ID_496446;357648;29-janv-22;132.8;;29.99;;162.79;29-jan-22;29JAN2022
ID_496541;280234;15-janv-21;63.3;;9.6;;72.9;15-jan-21;15JAN2021
ID_496558;286617;08-févr-21;36;;9.6;;45.6;08-feb-21;08FEB2021
ID_496597;276649;03-janv-21;297;;29.99;;326.99;03-jan-21;03JAN2021
ID_496660;292804;06-mars-21;54;-8;4.99;;50.99;06-mar-21;06MAR2021
ID_496705;314608;08-juil-21;279;;9.99;-9.99;279;08-jul-21;08JUL2021
ID_496715;290794;26-févr-21;25;;4.49;-4.49;25;26-feb-21;26FEB2021
ID_496797;380317;08-juin-22;34;;5.99;;39.99;08-jun-22;08JUN2022
ID_496889;290696;25-févr-21;5;;4.49;-4.49;5;25-feb-21;25FEB2021
ID_496954;308019;04-juin-21;114;;19.49;;133.49;04-jun-21;04JUN2021
ID_496966;354539;21-janv-22;23.5;-4.7;3.99;;22.79;21-jan-22;21JAN2022
ID_497033;327357;16-sept-21;150;;19.49;;169.49;16-sep-21;16SEP2021
ID_497057;295942;27-mars-21;23.6;;4.49;;28.09;27-mar-21;27MAR2021
ID_497206;364024;24-févr-22;18;;9.6;;27.6;24-feb-22;24FEB2022
ID_497207;304715;15-mai-21;149;;6.8;;155.8;15-may-21;15MAY2021
ID_497223;322743;20-déc-21;35.8;;4.99;;40.79;20-dec-21;20DEC2021
ID_497347;391402;05-déc-22;41.45;;10;;51.45;05-dec-22;05DEC2022
ID_497381;309777;15-juin-21;66.5;;8;;74.5;15-jun-21;15JUN2021
ID_49775;378956;30-mai-22;12.5;;4.6;;17.1;30-may-22;30MAY2022
ID_497927;332824;16-oct-21;21;;3.99;;24.99;16-oct-21;16OCT2021
ID_498193;318519;25-juil-21;89;;19.49;;108.49;25-jul-21;25JUL2021
ID_498671;302140;26-avr-21;89;;6.8;;95.8;26-apr-21;26APR2021
ID_500525;380287;08-juin-22;77;;10;;87;08-jun-22;08JUN2022
ID_501086;302232;27-avr-21;119;;12.99;;131.99;27-apr-21;27APR2021
ID_501257;367470;22-mars-22;64;;8;;72;22-mar-22;22MAR2022
ID_501537;406787;04-déc-22;37;;5.2;;42.2;04-dec-22;04DEC2022
ID_501708;297036;30-mars-21;14;;6.8;;20.8;30-mar-21;30MAR2021
ID_501732;300633;15-avr-21;25;;5.99;;30.99;15-apr-21;15APR2021
ID_502162;288085;12-févr-21;29;;3.99;;32.99;12-feb-21;12FEB2021
ID_502630;390807;27-juil-22;20;;5.5;;25.5;27-jul-22;27JUL2022
ID_503253;305903;23-mai-21;54;;3.99;;57.99;23-may-21;23MAY2021
ID_503560;282639;23-janv-21;260;;6.8;;266.8;23-jan-21;23JAN2021
ID_503676;309370;12-juin-21;59;;19.49;;78.49;12-jun-21;12JUN2021
ID_503797;311846;26-juin-21;7.5;;8;;15.5;26-jun-21;26JUN2021
ID_504258;335648;04-nov-21;12.5;;4.7;;17.2;04-nov-21;04NOV2021
ID_504352;298554;06-avr-21;19.5;;6.8;;26.3;06-apr-21;06APR2021
ID_504601;279377;12-janv-21;25;;4.99;;29.99;12-jan-21;12JAN2021
ID_504681;310608;20-juin-21;37.5;;4.7;;42.2;20-jun-21;20JUN2021
ID_504954;281760;21-janv-21;39;-7.8;4.99;;36.19;21-jan-21;21JAN2021
ID_505013;375506;03-mai-22;70;;7.49;;77.49;03-may-22;03MAY2022
ID_505117;308492;06-juin-21;54;;4.49;;58.49;06-jun-21;06JUN2021
ID_505351;280010;14-janv-21;295;;29.99;-29.99;295;14-jan-21;14JAN2021
ID_505663;278926;11-janv-21;10;;6.8;;16.8;11-jan-21;11JAN2021
ID_505775;288277;12-févr-21;113;;5.99;;118.99;12-feb-21;12FEB2021
ID_505910;302755;02-mai-21;75;;6.8;;81.8;02-may-21;02MAY2021
ID_506048;278067;09-janv-21;15;;4.49;;19.49;09-jan-21;09JAN2021
ID_506214;378011;24-mai-22;25;;7.49;;32.49;24-may-22;24MAY2022
ID_506296;361120;09-févr-22;299;;19.49;;318.49;09-feb-22;09FEB2022
ID_506813;315600;12-juil-21;88.5;-8.85;19.49;;99.14;12-jul-21;12JUL2021
ID_506836;361911;14-févr-22;600;;58;;658;14-feb-22;14FEB2022
ID_506915;381428;16-juin-22;22.3;;4.6;;26.9;16-jun-22;16JUN2022
ID_506951;323826;26-déc-21;12.5;;4.7;;17.2;26-dec-21;26DEC2021
ID_507013;291705;28-févr-21;13;;4.99;-4.99;13;28-feb-21;28FEB2021
ID_507110;394117;03-sept-22;140;;5.99;;145.99;03-sep-22;03SEP2022
ID_507141;276559;01-janv-21;21;;4.49;;25.49;01-jan-21;01JAN2021
ID_507145;286082;05-févr-21;75;;4.99;;79.99;05-feb-21;05FEB2021
ID_507154;297055;30-mars-21;70.5;;11.2;;81.7;30-mar-21;30MAR2021
ID_507192;294306;14-mars-21;218;;19.49;;237.49;14-mar-21;14MAR2021
ID_507274;294006;13-mars-21;115;;9.99;;124.99;13-mar-21;13MAR2021
ID_507275;365250;03-mars-22;29.5;;6.8;;36.3;03-mar-22;03MAR2022
ID_507344;373385;16-avr-22;95;;32.4;;127.4;16-apr-22;16APR2022
ID_507348;315963;14-juil-21;4.9;;3.99;;8.89;14-jul-21;14JUL2021
ID_507368;321285;08-déc-21;41;;4.7;;45.7;08-dec-21;08DEC2021
ID_507493;377428;17-mai-22;6.5;;4.6;;11.1;17-may-22;17MAY2022
ID_507518;285935;04-févr-21;180;;11.2;;191.2;04-feb-21;04FEB2021
ID_507546;337750;10-nov-21;44.5;;3.99;;48.49;10-nov-21;10NOV2021
ID_507563;334904;02-nov-21;3.5;;8;;11.5;02-nov-21;02NOV2021
ID_507742;338408;12-nov-21;22;;8;;30;12-nov-21;12NOV2021
ID_507789;305085;18-mai-21;13.2;;4.7;-4.7;13.2;18-may-21;18MAY2021
ID_507923;277456;08-janv-21;99;;4.99;;103.99;08-jan-21;08JAN2021
ID_507937;378759;29-mai-22;32;;4.6;;36.6;29-may-22;29MAY2022
ID_507985;318010;23-juil-21;60;-6;5.49;;59.49;23-jul-21;23JUL2021
ID_508005;295430;22-mars-21;67;;9.6;;76.6;22-mar-21;22MAR2021
ID_508050;294736;17-mars-21;65;;5.99;;70.99;17-mar-21;17MAR2021
ID_508070;337320;08-nov-21;25;;3.99;;28.99;08-nov-21;08NOV2021
ID_508127;278761;11-janv-21;31.85;;4.99;;36.84;11-jan-21;11JAN2021
ID_508139;358837;01-févr-22;62;;12.99;;74.99;01-feb-22;01FEB2022
ID_508166;399552;17-oct-22;12;;8.49;;20.49;17-oct-22;17OCT2022
ID_508171;398737;12-oct-22;87;;8.49;;95.49;12-oct-22;12OCT2022
ID_508219;389706;19-juil-22;70.2;-14.04;12;;68.16;19-jul-22;19JUL2022
ID_508220;282892;24-janv-21;29;;4.99;;33.99;24-jan-21;24JAN2021
ID_508272;285923;04-févr-21;17;;4.7;;21.7;04-feb-21;04FEB2021
ID_508348;279000;11-janv-21;22.5;;3.99;;26.49;11-jan-21;11JAN2021
ID_508396;284035;28-janv-21;39.5;;5.49;;44.99;28-jan-21;28JAN2021
ID_508410;315595;12-juil-21;65;-6.5;12.99;;71.49;12-jul-21;12JUL2021
ID_508416;301567;22-avr-21;17.5;;4.7;;22.2;22-apr-21;22APR2021
ID_508471;282797;24-janv-21;37.5;;8;;45.5;24-jan-21;24JAN2021
ID_508611;292107;01-mars-21;409;;53.19;-53.19;409;01-mar-21;01MAR2021
ID_508625;280903;18-janv-21;44;;3.99;;47.99;18-jan-21;18JAN2021
ID_508928;295606;24-mars-21;174;;8;;182;24-mar-21;24MAR2021
ID_509082;344636;01-déc-21;30;;5.99;;35.99;01-dec-21;01DEC2021
ID_509141;366672;15-mars-22;18;;4.49;;22.49;15-mar-22;15MAR2022
ID_509146;328917;24-sept-21;54;;5.99;;59.99;24-sep-21;24SEP2021
ID_509150;292060;01-mars-21;20;;8;;28;01-mar-21;01MAR2021
ID_509227;305595;21-mai-21;113;;4.99;;117.99;21-may-21;21MAY2021
ID_509236;303890;09-mai-21;77;;8;;85;09-may-21;09MAY2021
ID_509281;339134;14-nov-21;10;;6.8;;16.8;14-nov-21;14NOV2021
ID_509284;304405;13-mai-21;149;;6.8;;155.8;13-may-21;13MAY2021
ID_509304;279955;14-janv-21;76;;5.49;;81.49;14-jan-21;14JAN2021
ID_509312;282374;23-janv-21;25;;3.99;;28.99;23-jan-21;23JAN2021
ID_509327;302150;27-avr-21;61.5;;4.49;;65.99;27-apr-21;27APR2021
ID_509374;338982;13-nov-21;16.45;;4.49;;20.94;13-nov-21;13NOV2021
ID_509381;378788;29-mai-22;53;;16.5;;69.5;29-may-22;29MAY2022
ID_509393;365200;03-mars-22;59;;12.99;;71.99;03-mar-22;03MAR2022
ID_509407;296464;28-mars-21;67;;19.49;;86.49;28-mar-21;28MAR2021
ID_509443;323048;20-déc-21;25;;3.99;;28.99;20-dec-21;20DEC2021
ID_509462;296671;28-mars-21;11.9;;3.99;;15.89;28-mar-21;28MAR2021
ID_509526;318920;26-juil-21;100;-10;29.99;;119.99;26-jul-21;26JUL2021
ID_509530;276858;04-janv-21;245;;29.99;;274.99;04-jan-21;04JAN2021
ID_509537;279129;12-janv-21;107.35;;9.6;;116.95;12-jan-21;12JAN2021
ID_509548;341001;19-nov-21;55;;6.8;;61.8;19-nov-21;19NOV2021
ID_509549;311250;24-juin-21;400;;50;;450;24-jun-21;24JUN2021
ID_509553;327556;16-sept-21;15;;3.99;;18.99;16-sep-21;16SEP2021
ID_509583;291184;26-févr-21;75;;19.49;;94.49;26-feb-21;26FEB2021
ID_509646;276569;02-janv-21;39;;3.99;;42.99;02-jan-21;02JAN2021
ID_509659;293256;09-mars-21;79;;8;;87;09-mar-21;09MAR2021
ID_509671;302818;02-mai-21;25;;3.99;;28.99;02-may-21;02MAY2021
ID_509697;286337;07-févr-21;38.5;;3.99;;42.49;07-feb-21;07FEB2021
ID_509829;354095;19-janv-22;178;-35.6;29.99;;172.39;19-jan-22;19JAN2022
ID_510051;336348;05-nov-21;80;;12.99;-1.79;91.2;05-nov-21;05NOV2021
ID_510270;318533;25-juil-21;126.5;-12.65;12.99;-12.99;113.85;25-jul-21;25JUL2021
ID_510377;307184;30-mai-21;53.75;;4.49;;58.24;30-may-21;30MAY2021
ID_510380;286404;07-févr-21;59;;4.49;-4.49;59;07-feb-21;07FEB2021
ID_510697;279280;12-janv-21;189.6;;14.4;;204;12-jan-21;12JAN2021
ID_510725;304858;16-mai-21;26;;4.99;;30.99;16-may-21;16MAY2021
ID_510882;297064;30-mars-21;130;;29.99;;159.99;30-mar-21;30MAR2021
ID_510932;302829;02-mai-21;12.5;;3.49;;15.99;02-may-21;02MAY2021
ID_510937;406084;01-déc-22;196;;12.25;;208.25;01-dec-22;01DEC2022
ID_510949;302171;27-avr-21;117;;9.6;;126.6;27-apr-21;27APR2021
ID_511023;279675;13-janv-21;60.5;;4.99;;65.49;13-jan-21;13JAN2021
ID_511160;338203;11-nov-21;25;;3.99;;28.99;11-nov-21;11NOV2021
ID_511278;279466;12-janv-21;65;;6.8;;71.8;12-jan-21;12JAN2021
ID_511346;281441;21-janv-21;22;;4.49;;26.49;21-jan-21;21JAN2021
ID_511462;324043;27-déc-21;25;;6.8;;31.8;27-dec-21;27DEC2021
ID_511490;278936;11-janv-21;19.9;;12.99;;32.89;11-jan-21;11JAN2021
ID_511573;351502;12-janv-22;72;;7.99;;79.99;12-jan-22;12JAN2022
ID_511728;288098;12-févr-21;55;;4.99;;59.99;12-feb-21;12FEB2021
ID_511842;370324;04-avr-22;107.85;-20;17.4;;105.25;04-apr-22;04APR2022
ID_511925;377190;15-mai-22;12;;4.6;;16.6;15-may-22;15MAY2022
ID_511996;284149;28-janv-21;12.5;;3.49;;15.99;28-jan-21;28JAN2021
ID_512017;408072;12-déc-22;15;;6.99;;21.99;12-dec-22;12DEC2022
ID_512200;320414;03-déc-21;220;;29.99;-29.99;220;03-dec-21;03DEC2021
ID_512217;347569;16-déc-21;29;;3.49;;32.49;16-dec-21;16DEC2021
ID_512244;305436;20-mai-21;160;;19.49;;179.49;20-may-21;20MAY2021
ID_512279;299443;11-avr-21;135;-25;29.99;;139.99;11-apr-21;11APR2021
ID_512327;307100;30-mai-21;15;;3.99;;18.99;30-may-21;30MAY2021
ID_512394;318334;24-juil-21;16;-1.6;4.49;;18.89;24-jul-21;24JUL2021
ID_512424;310790;21-juin-21;88;;8;;96;21-jun-21;21JUN2021
ID_512426;388962;16-juil-22;134;;10;;144;16-jul-22;16JUL2022
ID_512500;287881;11-févr-21;90;;11.2;-11.2;90;11-feb-21;11FEB2021
ID_512506;364989;01-mars-22;29.5;;6.8;;36.3;01-mar-22;01MAR2022
ID_512556;295848;26-mars-21;126;;8;;134;26-mar-21;26MAR2021
ID_512565;293213;09-mars-21;105;;22;;127;09-mar-21;09MAR2021
ID_512647;313916;04-juil-21;52;;4.49;;56.49;04-jul-21;04JUL2021
ID_512720;288445;13-févr-21;53.5;;9.6;;63.1;13-feb-21;13FEB2021
ID_512739;343189;26-nov-21;18.9;;6.8;;25.7;26-nov-21;26NOV2021
ID_512783;383460;25-juin-22;30;;12;;42;25-jun-22;25JUN2022
ID_512791;285272;02-févr-21;40;;4.99;;44.99;02-feb-21;02FEB2021
ID_512841;382999;24-juin-22;545;;;;545;24-jun-22;24JUN2022
ID_512862;329616;27-sept-21;43.5;;4.49;;47.99;27-sep-21;27SEP2021
ID_512946;287308;10-févr-21;97;;12.99;-12.99;97;10-feb-21;10FEB2021
ID_512947;337639;10-nov-21;30;;4.49;;34.49;10-nov-21;10NOV2021
ID_512977;373473;16-avr-22;695;-15;32;-32;680;16-apr-22;16APR2022
ID_513004;302129;26-avr-21;18;;8;;26;26-apr-21;26APR2021
ID_513115;277994;09-janv-21;55;;8;;63;09-jan-21;09JAN2021
ID_513118;284186;29-janv-21;159;;4.49;;163.49;29-jan-21;29JAN2021
ID_513126;306059;25-mai-21;124;;5.49;;129.49;25-may-21;25MAY2021
ID_513176;279358;12-janv-21;190;;9.99;;199.99;12-jan-21;12JAN2021
ID_513217;278348;10-janv-21;204;;5.49;;209.49;10-jan-21;10JAN2021
ID_513233;289884;21-févr-21;65;;5.49;;70.49;21-feb-21;21FEB2021
ID_513243;326475;12-sept-21;679;;53.19;-53.19;679;12-sep-21;12SEP2021
ID_513744;279793;13-janv-21;12;;5.49;;17.49;13-jan-21;13JAN2021
ID_513852;335270;03-nov-21;149;;5.99;;154.99;03-nov-21;03NOV2021
ID_514057;284955;01-févr-21;129;;25;;154;01-feb-21;01FEB2021
ID_514102;286077;05-févr-21;39.5;;3.99;;43.49;05-feb-21;05FEB2021
ID_514309;300156;12-avr-21;38.4;;4.49;;42.89;12-apr-21;12APR2021
ID_514596;281149;20-janv-21;220;;35;;255;20-jan-21;20JAN2021
ID_514848;392631;18-déc-22;25;;6.5;;31.5;18-dec-22;18DEC2022
ID_514873;298520;06-avr-21;14;;7.49;;21.49;06-apr-21;06APR2021
ID_514984;327432;16-sept-21;356;;45;;401;16-sep-21;16SEP2021
ID_515141;277295;07-janv-21;220;;35;;255;07-jan-21;07JAN2021
ID_515172;278838;11-janv-21;64.5;;7.99;;72.49;11-jan-21;11JAN2021
ID_515488;290009;22-févr-21;45;;8.49;;53.49;22-feb-21;22FEB2021
ID_515529;305141;19-mai-21;44;;5.49;;49.49;19-may-21;19MAY2021
ID_515642;339502;15-nov-21;39;;8.95;;47.95;15-nov-21;15NOV2021
ID_515820;283568;26-janv-21;65;-13;5.99;;57.99;26-jan-21;26JAN2021
ID_515992;316139;15-juil-21;10;;6.49;;16.49;15-jul-21;15JUL2021
ID_51601;349105;30-déc-21;105;;12.99;;117.99;30-dec-21;30DEC2021
ID_516127;350986;11-janv-22;72.7;;25;;97.7;11-jan-22;11JAN2022
ID_516260;367691;24-mars-22;165.9;;13.44;;179.34;24-mar-22;24MAR2022
ID_516295;309846;16-juin-21;60;;5.99;;65.99;16-jun-21;16JUN2021
ID_516474;285260;02-févr-21;24;;6.49;;30.49;02-feb-21;02FEB2021
ID_516493;340692;18-nov-21;29;;6.8;;35.8;18-nov-21;18NOV2021
ID_516557;293471;10-mars-21;22.5;;7.49;;29.99;10-mar-21;10MAR2021
ID_516562;290305;23-févr-21;75;;12.99;;87.99;23-feb-21;23FEB2021
ID_516712;368253;26-mars-22;9;;9.16;;18.16;26-mar-22;26MAR2022
ID_516723;325953;10-sept-21;48;;8.49;;56.49;10-sep-21;10SEP2021
ID_516803;333646;27-oct-21;84;;8.49;;92.49;27-oct-21;27OCT2021
ID_517;328438;21-sept-21;55;;8;;63;21-sep-21;21SEP2021
ID_517177;296443;28-mars-21;37.7;;11.49;;49.19;28-mar-21;28MAR2021
ID_517272;296157;27-mars-21;19.8;;8.49;;28.29;27-mar-21;27MAR2021
ID_517609;280057;15-janv-21;29;;5.49;;34.49;15-jan-21;15JAN2021
ID_517640;293585;11-mars-21;60;;8.49;;68.49;11-mar-21;11MAR2021
ID_517657;286395;07-févr-21;99;;5.99;-5.99;99;07-feb-21;07FEB2021
ID_518031;294190;14-mars-21;55;;25;;80;14-mar-21;14MAR2021
ID_518146;300029;12-avr-21;48;;8.49;;56.49;12-apr-21;12APR2021
ID_518194;284960;01-févr-21;19;;4.49;;23.49;01-feb-21;01FEB2021
ID_518354;323500;23-déc-21;28;;7.49;;35.49;23-dec-21;23DEC2021
ID_518688;338681;13-nov-21;27;;7.49;;34.49;13-nov-21;13NOV2021
ID_519248;309263;11-juin-21;24.5;;7.49;;31.99;11-jun-21;11JUN2021
ID_519337;337762;10-nov-21;46;;8.95;;54.95;10-nov-21;10NOV2021
ID_519679;349461;05-janv-22;109;;8.95;;117.95;05-jan-22;05JAN2022
ID_52024;300150;12-avr-21;52.8;;6.8;;59.6;12-apr-21;12APR2021
ID_520705;328336;20-sept-21;53.9;;8.49;;62.39;20-sep-21;20SEP2021
ID_521281;300727;15-avr-21;32;;8;;40;15-apr-21;15APR2021
ID_521651;279660;13-janv-21;48;;5.49;;53.49;13-jan-21;13JAN2021
ID_521921;291850;28-févr-21;53.5;;4.99;-4.99;53.5;28-feb-21;28FEB2021
ID_522385;304321;12-mai-21;64;;12.99;;76.99;12-may-21;12MAY2021
ID_522480;303727;08-mai-21;49;;6.49;-2;53.49;08-may-21;08MAY2021
ID_522529;317050;18-juil-21;30;-3;8.49;;35.49;18-jul-21;18JUL2021
ID_522855;301028;17-avr-21;75;;25;;100;17-apr-21;17APR2021
ID_523194;281481;21-janv-21;20;-4;5.49;;21.49;21-jan-21;21JAN2021
ID_523743;278210;09-janv-21;55;;8;;63;09-jan-21;09JAN2021
ID_523817;280826;18-janv-21;88;;5.99;;93.99;18-jan-21;18JAN2021
ID_523871;288492;13-févr-21;55;;4.99;;59.99;13-feb-21;13FEB2021
ID_523909;350730;10-janv-22;44.25;;5.49;;49.74;10-jan-22;10JAN2022
ID_524629;352408;16-janv-22;20.8;;5.49;;26.29;16-jan-22;16JAN2022
ID_524796;300924;16-avr-21;26.4;;4.7;;31.1;16-apr-21;16APR2021
ID_524918;361015;09-févr-22;39;;6.8;;45.8;09-feb-22;09FEB2022
ID_524928;327381;16-sept-21;95;;19.49;;114.49;16-sep-21;16SEP2021
ID_525020;289789;21-févr-21;12.5;;3.99;;16.49;21-feb-21;21FEB2021
ID_525094;307255;30-mai-21;21;;3.99;;24.99;30-may-21;30MAY2021
ID_525583;280567;16-janv-21;37;;5.49;;42.49;16-jan-21;16JAN2021
ID_525620;326909;14-sept-21;62.9;;5.99;;68.89;14-sep-21;14SEP2021
ID_525716;298679;07-avr-21;73.5;;12.95;;86.45;07-apr-21;07APR2021
ID_525725;396458;22-sept-22;24;;8.99;;32.99;22-sep-22;22SEP2022
ID_525805;344576;01-déc-21;33;;4.7;;37.7;01-dec-21;01DEC2021
ID_525937;289148;17-févr-21;55;;8.95;;63.95;17-feb-21;17FEB2021
ID_526057;282328;23-janv-21;37.5;;5.99;;43.49;23-jan-21;23JAN2021
ID_526072;277611;09-janv-21;35.3;;4.49;;39.79;09-jan-21;09JAN2021
ID_526108;284658;31-janv-21;82;-82;8.49;;8.49;31-jan-21;31JAN2021
ID_526165;290489;24-févr-21;49;;7.99;;56.99;24-feb-21;24FEB2021
ID_526244;286152;05-févr-21;150;;19.49;;169.49;05-feb-21;05FEB2021
ID_526718;303805;09-mai-21;57;;5.99;;62.99;09-may-21;09MAY2021
ID_526726;353521;18-janv-22;44.1;;25;-17.87;51.23;18-jan-22;18JAN2022
ID_527035;310665;20-juin-21;37.5;;6.49;;43.99;20-jun-21;20JUN2021
ID_527210;343374;26-nov-21;102.5;-20;9.99;;92.49;26-nov-21;26NOV2021
ID_527258;277908;09-janv-21;50;;35;;85;09-jan-21;09JAN2021
ID_527358;291703;28-févr-21;64.5;;8.95;;73.45;28-feb-21;28FEB2021
ID_527364;307371;31-mai-21;27;;7.49;;34.49;31-may-21;31MAY2021
ID_527677;299091;09-avr-21;34.95;;5.49;;40.44;09-apr-21;09APR2021
ID_527712;285162;02-févr-21;25.6;;8.95;;34.55;02-feb-21;02FEB2021
ID_527715;309441;13-juin-21;47;;8.49;;55.49;13-jun-21;13JUN2021
ID_5278;316960;18-juil-21;7.9;;4.49;;12.39;18-jul-21;18JUL2021
ID_527834;383434;25-juin-22;57.7;;12.99;;70.69;25-jun-22;25JUN2022
ID_527911;355051;22-janv-22;149;;25;;174;22-jan-22;22JAN2022
ID_527928;291985;28-févr-21;15;;5.49;;20.49;28-feb-21;28FEB2021
ID_527943;286457;07-févr-21;59;;3.99;-3.99;59;07-feb-21;07FEB2021
ID_528133;290902;26-févr-21;560;;45.49;;605.49;26-feb-21;26FEB2021
ID_528335;299849;11-avr-21;38;;7.49;;45.49;11-apr-21;11APR2021
ID_528464;291880;28-févr-21;139;;5.99;;144.99;28-feb-21;28FEB2021
ID_528537;301926;25-avr-21;23.5;;5.99;;29.49;25-apr-21;25APR2021
ID_529200;278520;10-janv-21;110;-15;5.99;;100.99;10-jan-21;10JAN2021
ID_529599;301769;23-avr-21;75;;;;75;23-apr-21;23APR2021
ID_529641;294910;19-mars-21;21;;3.99;;24.99;19-mar-21;19MAR2021
ID_529842;321866;13-déc-21;51.2;;4.7;-4.7;51.2;13-dec-21;13DEC2021
ID_530184;297795;02-avr-21;169;-15;25;;179;02-apr-21;02APR2021
ID_530186;277759;09-janv-21;55;;6.49;;61.49;09-jan-21;09JAN2021
ID_530727;283499;25-janv-21;61;-12.2;5.99;;54.79;25-jan-21;25JAN2021
ID_530746;306524;27-mai-21;118;;19.2;;137.2;27-may-21;27MAY2021
ID_5309;331500;07-oct-21;107.5;;9.6;;117.1;07-oct-21;07OCT2021
ID_530938;291855;28-févr-21;32;;7.99;-7.99;32;28-feb-21;28FEB2021
ID_530947;302299;28-avr-21;207;;29.99;-29.99;207;28-apr-21;28APR2021
ID_531068;284178;29-janv-21;25;;3.99;;28.99;29-jan-21;29JAN2021
ID_531171;305118;18-mai-21;83;;8;;91;18-may-21;18MAY2021
ID_531315;328400;20-sept-21;95;;19.49;;114.49;20-sep-21;20SEP2021
ID_531342;281672;21-janv-21;61.4;-12.28;4.99;;54.11;21-jan-21;21JAN2021
ID_531440;379339;03-juin-22;18.5;;8.99;;27.49;03-jun-22;03JUN2022
ID_531501;278565;10-janv-21;19.5;;3.99;;23.49;10-jan-21;10JAN2021
ID_531655;408257;14-déc-22;135;;32;-32;135;14-dec-22;14DEC2022
ID_531661;315885;13-juil-21;7.9;-0.79;5.99;;13.1;13-jul-21;13JUL2021
ID_531962;283087;25-janv-21;149;-65;9.6;;93.6;25-jan-21;25JAN2021
ID_532065;313748;03-juil-21;84;;12.99;;96.99;03-jul-21;03JUL2021
ID_532107;281364;21-janv-21;114;-20;9.6;;103.6;21-jan-21;21JAN2021
ID_532129;299576;11-avr-21;460;;45.49;;505.49;11-apr-21;11APR2021
ID_532523;282176;22-janv-21;23.6;-4.72;8;;26.88;22-jan-21;22JAN2021
ID_532587;367534;22-mars-22;119;-15;19.49;;123.49;22-mar-22;22MAR2022
ID_532591;291783;28-févr-21;75;;19.49;;94.49;28-feb-21;28FEB2021
ID_532631;295595;24-mars-21;291;;22.4;;313.4;24-mar-21;24MAR2021
ID_532767;392269;13-déc-22;50;;5.99;;55.99;13-dec-22;13DEC2022
ID_532994;333318;22-oct-21;12;;6.8;;18.8;22-oct-21;22OCT2021
ID_533101;349930;08-janv-22;172;;19.49;-19.49;172;08-jan-22;08JAN2022
ID_533229;309980;18-juin-21;19.5;;5.99;;25.49;18-jun-21;18JUN2021
ID_533236;293664;11-mars-21;10.5;;3.99;;14.49;11-mar-21;11MAR2021
ID_533375;278153;09-janv-21;59;;19.49;;78.49;09-jan-21;09JAN2021
ID_533395;333587;26-oct-21;38;;4.49;;42.49;26-oct-21;26OCT2021
ID_533501;321407;08-déc-21;143.85;;4.7;-4.7;143.85;08-dec-21;08DEC2021
ID_533557;329592;27-sept-21;29.5;;8;;37.5;27-sep-21;27SEP2021
ID_533806;318419;25-juil-21;200;-20;45.49;-45.49;180;25-jul-21;25JUL2021
ID_533832;307991;04-juin-21;349;-15;29.99;;363.99;04-jun-21;04JUN2021
ID_533949;291003;26-févr-21;160;;19.49;;179.49;26-feb-21;26FEB2021
ID_534003;279669;13-janv-21;17;;8;;25;13-jan-21;13JAN2021
ID_534137;279539;13-janv-21;55;;19.49;;74.49;13-jan-21;13JAN2021
ID_534313;277298;07-janv-21;134;-15;9.99;;128.99;07-jan-21;07JAN2021
