num_client;numero_commande;date;montant_des_produits;remise_sur_produits;montant_livraison;remise_sur_livraison;montant_total_paye;date_modifiee;date_sas
ID_387130;396078;20-sept-22;24;;6.5;;30.5;20-sep-22;20SEP2022
ID_387178;294951;19-mars-21;42;;9.6;;51.6;19-mar-21;19MAR2021
ID_387178;294952;19-mars-21;28;;9.6;;37.6;19-mar-21;19MAR2021
ID_387181;286802;08-févr-21;53;;8;;61;08-feb-21;08FEB2021
ID_387181;353351;17-janv-22;39;;8;;47;17-jan-22;17JAN2022
ID_387181;370938;06-avr-22;162;;8.49;;170.49;06-apr-22;06APR2022
ID_387181;376523;09-mai-22;95;;10;;105;09-may-22;09MAY2022
ID_387289;311189;24-juin-21;40.5;;4.7;-4.7;40.5;24-jun-21;24JUN2021
ID_387289;313005;30-juin-21;13.2;;4.49;;17.69;30-jun-21;30JUN2021
ID_387289;315786;13-juil-21;202.7;-20.27;29.99;;212.42;13-jul-21;13JUL2021
ID_387289;322496;18-déc-21;100;-15;29.99;;114.99;18-dec-21;18DEC2021
ID_387289;326420;12-sept-21;110;-15;5.99;;100.99;12-sep-21;12SEP2021
ID_387289;346518;10-déc-21;45.5;;5.99;;51.49;10-dec-21;10DEC2021
ID_387530;283181;25-janv-21;12.5;;3.49;;15.99;25-jan-21;25JAN2021
ID_387618;306757;29-mai-21;210;;29.99;;239.99;29-may-21;29MAY2021
ID_387618;338491;12-nov-21;45;;8;;53;12-nov-21;12NOV2021
ID_387744;329993;28-sept-21;156;;88;;244;28-sep-21;28SEP2021
ID_387768;282425;23-janv-21;37.5;;4.49;;41.99;23-jan-21;23JAN2021
ID_387768;364759;28-févr-22;53;;4.49;;57.49;28-feb-22;28FEB2022
ID_387768;381016;13-juin-22;178;;16.5;;194.5;13-jun-22;13JUN2022
ID_387768;406284;02-déc-22;24;;7.49;;31.49;02-dec-22;02DEC2022
ID_387781;309378;12-juin-21;42;;19.49;;61.49;12-jun-21;12JUN2021
ID_388842;383423;25-juin-22;49.5;;12;;61.5;25-jun-22;25JUN2022
ID_389153;292138;01-mars-21;19.5;;8;;27.5;01-mar-21;01MAR2021
ID_389175;289212;17-févr-21;73;;8;;81;17-feb-21;17FEB2021
ID_389175;376723;11-mai-22;828;;59.99;;887.99;11-may-22;11MAY2022
ID_389239;363862;24-févr-22;135;;9.6;;144.6;24-feb-22;24FEB2022
ID_389239;370620;05-avr-22;264;;44.99;;308.99;05-apr-22;05APR2022
ID_389565;281195;20-janv-21;89;;4.49;;93.49;20-jan-21;20JAN2021
ID_389643;296330;28-mars-21;255;;29.99;;284.99;28-mar-21;28MAR2021
ID_389692;315655;12-juil-21;126;;16;;142;12-jul-21;12JUL2021
ID_389859;293318;09-mars-21;275;;45.49;;320.49;09-mar-21;09MAR2021
ID_390211;278736;11-janv-21;209;;9.6;;218.6;11-jan-21;11JAN2021
ID_390211;296102;27-mars-21;89;;8;;97;27-mar-21;27MAR2021
ID_390211;302370;29-avr-21;82;;8;;90;29-apr-21;29APR2021
ID_390211;302371;29-avr-21;19;;6.8;;25.8;29-apr-21;29APR2021
ID_390211;308669;07-juin-21;395.6;;14.4;;410;07-jun-21;07JUN2021
ID_390211;326736;13-sept-21;147;;11.2;;158.2;13-sep-21;13SEP2021
ID_390211;328772;23-sept-21;62;;8;;70;23-sep-21;23SEP2021
ID_390298;332596;14-oct-21;43.5;;8;;51.5;14-oct-21;14OCT2021
ID_390366;373498;16-avr-22;85;;12.25;;97.25;16-apr-22;16APR2022
ID_390896;280352;15-janv-21;44;;3.99;;47.99;15-jan-21;15JAN2021
ID_390896;291014;26-févr-21;160;;19.49;;179.49;26-feb-21;26FEB2021
ID_390896;301877;24-avr-21;590;;29.99;;619.99;24-apr-21;24APR2021
ID_390896;366347;12-mars-22;429;-15;29.99;;443.99;12-mar-22;12MAR2022
ID_391060;281304;21-janv-21;89;;19.49;;108.49;21-jan-21;21JAN2021
ID_391060;290341;23-févr-21;29.5;;4.99;-4.99;29.5;23-feb-21;23FEB2021
ID_391060;291005;26-févr-21;85;;12.99;;97.99;26-feb-21;26FEB2021
ID_391060;295546;24-mars-21;57;;6.8;;63.8;24-mar-21;24MAR2021
ID_391060;305611;21-mai-21;160;;19.49;;179.49;21-may-21;21MAY2021
ID_391060;309784;15-juin-21;59;;19.49;;78.49;15-jun-21;15JUN2021
ID_391060;320968;06-déc-21;11;;4.7;;15.7;06-dec-21;06DEC2021
ID_391060;343569;27-nov-21;199;-20;22;;201;27-nov-21;27NOV2021
ID_391060;346511;10-déc-21;69;;12.99;;81.99;10-dec-21;10DEC2021
ID_391171;277850;09-janv-21;550;;19.49;;569.49;09-jan-21;09JAN2021
ID_391171;314400;07-juil-21;20;;4.7;;24.7;07-jul-21;07JUL2021
ID_391217;300229;12-avr-21;26.4;;3.49;;29.89;12-apr-21;12APR2021
ID_391217;364208;25-févr-22;26;;6.8;;32.8;25-feb-22;25FEB2022
ID_391217;379003;31-mai-22;52;;8.49;;60.49;31-may-22;31MAY2022
ID_391217;398044;08-oct-22;58;;10;;68;08-oct-22;08OCT2022
ID_391217;408113;13-déc-22;38;;7.49;;45.49;13-dec-22;13DEC2022
ID_391258;276716;03-janv-21;46.5;;5.99;;52.49;03-jan-21;03JAN2021
ID_391258;277685;09-janv-21;36;;4.49;;40.49;09-jan-21;09JAN2021
ID_391258;278885;11-janv-21;15;;3.99;;18.99;11-jan-21;11JAN2021
ID_391258;297134;30-mars-21;40;;4.49;;44.49;30-mar-21;30MAR2021
ID_391258;303794;09-mai-21;85;;4.49;;89.49;09-may-21;09MAY2021
ID_391258;315659;12-juil-21;8;;3.49;;11.49;12-jul-21;12JUL2021
ID_391258;326154;12-sept-21;25;;4.49;;29.49;12-sep-21;12SEP2021
ID_391258;328315;20-sept-21;78;;7.99;;85.99;20-sep-21;20SEP2021
ID_391258;328785;23-sept-21;11;;3.99;;14.99;23-sep-21;23SEP2021
ID_391258;329263;26-sept-21;14;;4.49;;18.49;26-sep-21;26SEP2021
ID_391258;329940;28-sept-21;64;;4.49;;68.49;28-sep-21;28SEP2021
ID_391305;372992;14-avr-22;85.5;-20;12.25;;77.75;14-apr-22;14APR2022
ID_391455;406766;04-déc-22;39;;5.2;;44.2;04-dec-22;04DEC2022
ID_391497;306805;29-mai-21;36;;8;;44;29-may-21;29MAY2021
ID_391709;383883;26-juin-22;19.9;;10;;29.9;26-jun-22;26JUN2022
ID_391809;297045;30-mars-21;89;;19.49;;108.49;30-mar-21;30MAR2021
ID_391809;332341;13-oct-21;54.5;;4.99;;59.49;13-oct-21;13OCT2021
ID_391989;338766;13-nov-21;15.95;;3.99;;19.94;13-nov-21;13NOV2021
ID_391989;391447;05-déc-22;36.5;;9.49;;45.99;05-dec-22;05DEC2022
ID_392113;287957;11-févr-21;29;;3.99;;32.99;11-feb-21;11FEB2021
ID_392113;353334;17-janv-22;75;-15;8;;68;17-jan-22;17JAN2022
ID_392131;291498;27-févr-21;119;;8;;127;27-feb-21;27FEB2021
ID_392131;295954;27-mars-21;21;;4.7;;25.7;27-mar-21;27MAR2021
ID_392131;301003;17-avr-21;124;;8;;132;17-apr-21;17APR2021
ID_392294;288840;15-févr-21;69.5;;8;;77.5;15-feb-21;15FEB2021
ID_392294;306923;29-mai-21;89.9;;8;;97.9;29-may-21;29MAY2021
ID_392294;323424;22-déc-21;69;;19.49;;88.49;22-dec-21;22DEC2021
ID_392294;400730;28-oct-22;21;;8.49;;29.49;28-oct-22;28OCT2022
ID_392465;282468;23-janv-21;25;;3.99;;28.99;23-jan-21;23JAN2021
ID_392784;293131;08-mars-21;30;;5.99;;35.99;08-mar-21;08MAR2021
ID_392784;304741;15-mai-21;149;;8;;157;15-may-21;15MAY2021
ID_392784;338938;13-nov-21;6.95;;3.99;;10.94;13-nov-21;13NOV2021
ID_392784;354526;21-janv-22;16;;5.49;;21.49;21-jan-22;21JAN2022
ID_393677;348426;23-déc-21;28;;8;;36;23-dec-21;23DEC2021
ID_393941;302008;26-avr-21;117;;29.99;-29.99;117;26-apr-21;26APR2021
ID_393941;321924;13-déc-21;35.5;;8;;43.5;13-dec-21;13DEC2021
ID_393941;323457;23-déc-21;37.5;;8;;45.5;23-dec-21;23DEC2021
ID_394052;304217;12-mai-21;12.5;;4.7;;17.2;12-may-21;12MAY2021
ID_394266;327321;16-sept-21;55;;8;;63;16-sep-21;16SEP2021
ID_394266;349506;06-janv-22;109;;3.99;;112.99;06-jan-22;06JAN2022
ID_394959;288228;12-févr-21;29;;3.99;;32.99;12-feb-21;12FEB2021
ID_394959;399077;14-oct-22;14;;5.2;;19.2;14-oct-22;14OCT2022
ID_395076;371478;08-avr-22;29;;5.2;;34.2;08-apr-22;08APR2022
ID_395250;364214;25-févr-22;109;-20;9.6;;98.6;25-feb-22;25FEB2022
ID_395250;404521;19-nov-22;21.5;;8.49;;29.99;19-nov-22;19NOV2022
ID_395889;384721;29-juin-22;15;;7.49;;22.49;29-jun-22;29JUN2022
ID_395914;297452;01-avr-21;155.2;;7.99;;163.19;01-apr-21;01APR2021
ID_395993;375341;02-mai-22;155;;22.5;;177.5;02-may-22;02MAY2022
ID_396266;314562;08-juil-21;41;;8;;49;08-jul-21;08JUL2021
ID_396266;315648;12-juil-21;48;;8;;56;12-jul-21;12JUL2021
ID_396266;354024;19-janv-22;97.5;;12.99;;110.49;19-jan-22;19JAN2022
ID_396266;398199;09-oct-22;87;;8.49;;95.49;09-oct-22;09OCT2022
ID_396428;387385;09-juil-22;39.5;-7.9;19.5;;51.1;09-jul-22;09JUL2022
ID_396622;288567;13-févr-21;303;;12.99;;315.99;13-feb-21;13FEB2021
ID_396656;328133;19-sept-21;55;;4.99;;59.99;19-sep-21;19SEP2021
ID_396656;383982;27-juin-22;55;;7.2;;62.2;27-jun-22;27JUN2022
ID_396777;330561;01-oct-21;35;;3.99;;38.99;01-oct-21;01OCT2021
ID_396777;357325;28-janv-22;29;;4.49;;33.49;28-jan-22;28JAN2022
ID_396777;398138;09-oct-22;39.5;;5.99;;45.49;09-oct-22;09OCT2022
ID_397826;283364;25-janv-21;325;;29.99;-29.99;325;25-jan-21;25JAN2021
ID_397826;292437;04-mars-21;162.5;;11.2;;173.7;04-mar-21;04MAR2021
ID_398785;279278;12-janv-21;25;;3.99;;28.99;12-jan-21;12JAN2021
ID_398785;353214;17-janv-22;29;;6.49;;35.49;17-jan-22;17JAN2022
ID_399488;288000;11-févr-21;55;;4.99;;59.99;11-feb-21;11FEB2021
ID_399488;288012;11-févr-21;63;;29.99;-29.99;63;11-feb-21;11FEB2021
ID_400191;398093;08-oct-22;29;;7.49;;36.49;08-oct-22;08OCT2022
ID_401088;396359;21-sept-22;109;;45;;154;21-sep-22;21SEP2022
ID_401292;361011;09-févr-22;39;;4.49;;43.49;09-feb-22;09FEB2022
ID_401308;281333;21-janv-21;51;;4.99;;55.99;21-jan-21;21JAN2021
ID_401308;283689;26-janv-21;14.7;-2.94;4.99;;16.75;26-jan-21;26JAN2021
ID_401308;289421;18-févr-21;27.5;;3.99;;31.49;18-feb-21;18FEB2021
ID_401308;308482;06-juin-21;13.5;;3.99;-3.99;13.5;06-jun-21;06JUN2021
ID_401423;318478;25-juil-21;900;;84.99;;984.99;25-jul-21;25JUL2021
ID_401423;325772;10-sept-21;15;;6.8;;21.8;10-sep-21;10SEP2021
ID_401423;338356;12-nov-21;58;;8;;66;12-nov-21;12NOV2021
ID_401423;340427;18-nov-21;55;;8;;63;18-nov-21;18NOV2021
ID_401423;360719;08-févr-22;39;;4.49;;43.49;08-feb-22;08FEB2022
ID_401423;407208;06-déc-22;37;;5.2;;42.2;06-dec-22;06DEC2022
ID_401432;292871;06-mars-21;157.8;;5.49;;163.29;06-mar-21;06MAR2021
ID_401586;285240;02-févr-21;43.5;;3.99;;47.49;02-feb-21;02FEB2021
ID_401586;288060;11-févr-21;29;;3.99;;32.99;11-feb-21;11FEB2021
ID_401586;360795;08-févr-22;39;;4.49;;43.49;08-feb-22;08FEB2022
ID_401586;368910;30-mars-22;32;;9.49;;41.49;30-mar-22;30MAR2022
ID_401601;325489;09-sept-21;115.5;;12.99;;128.49;09-sep-21;09SEP2021
ID_401601;337879;11-nov-21;62;;3.99;;65.99;11-nov-21;11NOV2021
ID_401601;377526;17-mai-22;50;;5.2;;55.2;17-may-22;17MAY2022
ID_401918;325288;07-sept-21;29;;12.99;;41.99;07-sep-21;07SEP2021
ID_401918;330121;29-sept-21;91;;29.99;;120.99;29-sep-21;29SEP2021
ID_401918;367567;22-mars-22;48;;8;;56;22-mar-22;22MAR2022
ID_401918;378961;30-mai-22;111.5;;8.49;;119.99;30-may-22;30MAY2022
ID_401918;391062;30-juil-22;69;;9.49;;78.49;30-jul-22;30JUL2022
ID_401947;319300;29-juil-21;135;-13.5;45.49;-45.49;121.5;29-jul-21;29JUL2021
ID_402028;280207;15-janv-21;89;;4.49;;93.49;15-jan-21;15JAN2021
ID_402028;299596;11-avr-21;325;-25;29.99;;329.99;11-apr-21;11APR2021
ID_402028;319986;01-déc-21;37.5;;8;;45.5;01-dec-21;01DEC2021
ID_402028;327239;15-sept-21;32;;8;;40;15-sep-21;15SEP2021
ID_402238;389876;20-juil-22;179;;15.99;;194.99;20-jul-22;20JUL2022
ID_402574;350702;10-janv-22;19.5;;6.8;;26.3;10-jan-22;10JAN2022
ID_402574;350717;10-janv-22;19.9;;6.8;;26.7;10-jan-22;10JAN2022
ID_402574;352205;15-janv-22;10.5;;6.8;;17.3;15-jan-22;15JAN2022
ID_402574;367550;22-mars-22;59.5;;19.49;;78.99;22-mar-22;22MAR2022
ID_402574;377960;23-mai-22;18;;7.49;;25.49;23-may-22;23MAY2022
ID_403041;315538;11-juil-21;50;;4.49;;54.49;11-jul-21;11JUL2021
ID_404125;285315;02-févr-21;21.6;;4.99;;26.59;02-feb-21;02FEB2021
ID_404125;386693;08-juil-22;46;-9.2;14.5;;51.3;08-jul-22;08JUL2022
ID_404128;282207;22-janv-21;49;;6.8;;55.8;22-jan-21;22JAN2021
ID_404128;294058;13-mars-21;40;-5.21;11.2;;45.99;13-mar-21;13MAR2021
ID_404128;294060;13-mars-21;43.5;;3.99;;47.49;13-mar-21;13MAR2021
ID_404128;328419;21-sept-21;47.5;;4.99;;52.49;21-sep-21;21SEP2021
ID_404128;350145;09-janv-22;35;;4.49;;39.49;09-jan-22;09JAN2022
ID_404128;373495;16-avr-22;419;-20;25;-25;399;16-apr-22;16APR2022
ID_404250;342713;24-nov-21;29;;3.99;;32.99;24-nov-21;24NOV2021
ID_404315;373309;16-avr-22;278;;31;;309;16-apr-22;16APR2022
ID_404319;395856;18-sept-22;48;;8.99;;56.99;18-sep-22;18SEP2022
ID_404387;289026;16-févr-21;58;;8;;66;16-feb-21;16FEB2021
ID_404389;307738;02-juin-21;42.45;;3.99;;46.44;02-jun-21;02JUN2021
ID_404517;291834;28-févr-21;20;;3.49;-3.49;20;28-feb-21;28FEB2021
ID_404517;306831;29-mai-21;38.8;;4.49;;43.29;29-may-21;29MAY2021
ID_404517;345642;06-déc-21;49;;5.99;;54.99;06-dec-21;06DEC2021
ID_404530;284764;31-janv-21;49;;8;;57;31-jan-21;31JAN2021
ID_404530;298075;04-avr-21;25.5;;8;;33.5;04-apr-21;04APR2021
ID_404530;305984;24-mai-21;18;;8;;26;24-may-21;24MAY2021
ID_404530;319715;30-juil-21;210;;29.99;-29.99;210;30-jul-21;30JUL2021
ID_404530;366110;10-mars-22;20.5;;6.8;;27.3;10-mar-22;10MAR2022
ID_404530;366418;13-mars-22;37.5;;6.8;;44.3;13-mar-22;13MAR2022
ID_404530;381822;20-juin-22;35.5;;8.49;;43.99;20-jun-22;20JUN2022
ID_404530;391465;05-déc-22;18;;6.99;;24.99;05-dec-22;05DEC2022
ID_404530;394543;09-sept-22;29;;7.49;;36.49;09-sep-22;09SEP2022
ID_404693;306828;29-mai-21;95;;19.49;;114.49;29-may-21;29MAY2021
ID_404724;325628;09-sept-21;27;;4.49;;31.49;09-sep-21;09SEP2021
ID_404724;375149;01-mai-22;35.85;;15;;50.85;01-may-22;01MAY2022
ID_404724;381068;13-juin-22;45;;8.49;;53.49;13-jun-22;13JUN2022
ID_404724;392772;19-déc-22;44.5;;12;;56.5;19-dec-22;19DEC2022
ID_405019;299380;11-avr-21;38;;3.99;;41.99;11-apr-21;11APR2021
ID_405183;314838;09-juil-21;25;;8;;33;09-jul-21;09JUL2021
ID_405521;293779;12-mars-21;12;;8;;20;12-mar-21;12MAR2021
ID_405521;296704;28-mars-21;50;;8;;58;28-mar-21;28MAR2021
ID_405521;309876;16-juin-21;30;;4.7;;34.7;16-jun-21;16JUN2021
ID_405782;281148;20-janv-21;144;;6.8;;150.8;20-jan-21;20JAN2021
ID_405782;365071;02-mars-22;144;;8;;152;02-mar-22;02MAR2022
ID_405782;394427;08-sept-22;15.5;;6.5;;22;08-sep-22;08SEP2022
ID_406749;285191;02-févr-21;15;;4.7;;19.7;02-feb-21;02FEB2021
ID_406749;303602;07-mai-21;30.5;;4.7;;35.2;07-may-21;07MAY2021
ID_406749;311915;27-juin-21;4.9;;6.8;;11.7;27-jun-21;27JUN2021
ID_406749;312232;28-juin-21;30.5;;6.8;;37.3;28-jun-21;28JUN2021
ID_406749;313373;01-juil-21;4.9;;6.8;;11.7;01-jul-21;01JUL2021
ID_406749;347104;14-déc-21;23;;9.6;;32.6;14-dec-21;14DEC2021
ID_406749;347654;17-déc-21;39.5;;8;;47.5;17-dec-21;17DEC2021
ID_406749;347722;17-déc-21;39.5;;8;;47.5;17-dec-21;17DEC2021
ID_406802;278833;11-janv-21;21.5;;4.49;;25.99;11-jan-21;11JAN2021
ID_406802;293756;12-mars-21;19;;5.49;;24.49;12-mar-21;12MAR2021
ID_407116;281200;20-janv-21;310;;29.99;;339.99;20-jan-21;20JAN2021
ID_408222;341132;20-nov-21;13.5;;5.99;;19.49;20-nov-21;20NOV2021
ID_408222;371531;08-avr-22;55;;4.6;;59.6;08-apr-22;08APR2022
ID_408222;382128;21-juin-22;39;;22.5;;61.5;21-jun-22;21JUN2022
ID_408222;401991;08-nov-22;12;;4.6;;16.6;08-nov-22;08NOV2022
ID_41031;356365;26-janv-22;106;;12.99;;118.99;26-jan-22;26JAN2022
ID_410466;328647;22-sept-21;74;;11.2;;85.2;22-sep-21;22SEP2021
ID_410466;328649;22-sept-21;29;;6.8;;35.8;22-sep-21;22SEP2021
ID_410466;328654;22-sept-21;94;;12.99;;106.99;22-sep-21;22SEP2021
ID_410466;328657;22-sept-21;65;;11.2;;76.2;22-sep-21;22SEP2021
ID_41088;308705;07-juin-21;145.8;;9.6;;155.4;07-jun-21;07JUN2021
ID_41088;308838;08-juin-21;334;;16;;350;08-jun-21;08JUN2021
ID_41088;335348;03-nov-21;1021;;65;;1086;03-nov-21;03NOV2021
ID_41088;336180;05-nov-21;427.5;;50;;477.5;05-nov-21;05NOV2021
ID_41088;338439;12-nov-21;32.5;;6.8;;39.3;12-nov-21;12NOV2021
ID_41088;338442;12-nov-21;144;-15;9.6;;138.6;12-nov-21;12NOV2021
ID_41088;351640;13-janv-22;39.8;;4.99;;44.79;13-jan-22;13JAN2022
ID_41088;360262;06-févr-22;600;;58;;658;06-feb-22;06FEB2022
ID_41088;382416;22-juin-22;254.9;-15;39.5;-39.5;239.9;22-jun-22;22JUN2022
ID_411150;307747;02-juin-21;55;;4.99;;59.99;02-jun-21;02JUN2021
ID_411150;340010;17-nov-21;15;;6.8;;21.8;17-nov-21;17NOV2021
ID_411150;340516;18-nov-21;10;;3.99;;13.99;18-nov-21;18NOV2021
ID_411150;374244;24-avr-22;55;;5.99;;60.99;24-apr-22;24APR2022
ID_411294;290005;22-févr-21;23;;4.49;-4.49;23;22-feb-21;22FEB2021
ID_411668;362601;18-févr-22;26;;6.8;;32.8;18-feb-22;18FEB2022
ID_412040;289578;19-févr-21;20;;3.49;;23.49;19-feb-21;19FEB2021
ID_412040;289600;19-févr-21;13.5;;3.49;;16.99;19-feb-21;19FEB2021
ID_412040;290710;25-févr-21;11.5;;3.99;-3.99;11.5;25-feb-21;25FEB2021
ID_412040;301293;19-avr-21;10;;3.49;;13.49;19-apr-21;19APR2021
ID_412040;333320;22-oct-21;37.5;;3.99;;41.49;22-oct-21;22OCT2021
ID_412040;351815;14-janv-22;43;;4.49;;47.49;14-jan-22;14JAN2022
ID_412587;326485;12-sept-21;29;;6.8;;35.8;12-sep-21;12SEP2021
ID_412587;327785;17-sept-21;150;-15;19.49;;154.49;17-sep-21;17SEP2021
ID_412587;384868;29-juin-22;29;;6.5;;35.5;29-jun-22;29JUN2022
ID_412784;345810;06-déc-21;1009;;45.49;-45.49;1009;06-dec-21;06DEC2021
ID_412784;346345;09-déc-21;315;;19.49;-19.49;315;09-dec-21;09DEC2021
ID_413052;306577;28-mai-21;59;;8;;67;28-may-21;28MAY2021
ID_413064;379687;04-juin-22;32;;8.49;;40.49;04-jun-22;04JUN2022
ID_413064;392971;21-déc-22;49;;4.6;;53.6;21-dec-22;21DEC2022
ID_413487;347025;13-déc-21;108.9;;5.49;;114.39;13-dec-21;13DEC2021
ID_413620;307647;02-juin-21;23.95;;3.99;;27.94;02-jun-21;02JUN2021
ID_413816;304795;16-mai-21;13.2;;4.7;-4.7;13.2;16-may-21;16MAY2021
ID_413816;307607;01-juin-21;10;;4.7;;14.7;01-jun-21;01JUN2021
ID_413816;377244;15-mai-22;31.5;;10;;41.5;15-may-22;15MAY2022
ID_413816;386014;05-juil-22;5;;6.99;;11.99;05-jul-22;05JUL2022
ID_413816;386020;05-juil-22;14;;6.99;;20.99;05-jul-22;05JUL2022
ID_413816;386022;05-juil-22;15;;6.99;;21.99;05-jul-22;05JUL2022
ID_413946;362869;19-févr-22;15;;6.8;;21.8;19-feb-22;19FEB2022
ID_413946;365061;02-mars-22;165;;19.49;;184.49;02-mar-22;02MAR2022
ID_413946;387937;11-juil-22;89;;15.99;;104.99;11-jul-22;11JUL2022
ID_413946;389703;19-juil-22;65;-13;17.4;;69.4;19-jul-22;19JUL2022
ID_413946;398163;09-oct-22;29;;8.99;;37.99;09-oct-22;09OCT2022
ID_414038;280340;15-janv-21;89;;4.49;;93.49;15-jan-21;15JAN2021
ID_414038;308255;05-juin-21;178;;4.99;;182.99;05-jun-21;05JUN2021
ID_414038;310512;19-juin-21;55;;4.99;;59.99;19-jun-21;19JUN2021
ID_414038;310515;19-juin-21;39;;9.99;;48.99;19-jun-21;19JUN2021
ID_414038;329130;25-sept-21;89;;4.99;;93.99;25-sep-21;25SEP2021
ID_414038;340572;18-nov-21;175;;19.49;-9.5;184.99;18-nov-21;18NOV2021
ID_414088;385977;05-juil-22;299;-20;31;;310;05-jul-22;05JUL2022
ID_414176;296607;28-mars-21;25;;6.8;;31.8;28-mar-21;28MAR2021
ID_414176;317148;19-juil-21;66;-6.6;8;;67.4;19-jul-21;19JUL2021
ID_414192;320550;04-déc-21;49;;4.49;;53.49;04-dec-21;04DEC2021
ID_414192;337633;10-nov-21;59;;4.49;;63.49;10-nov-21;10NOV2021
ID_414192;337901;11-nov-21;35;;19.49;;54.49;11-nov-21;11NOV2021
ID_414192;345910;07-déc-21;89;;19.49;-19.49;89;07-dec-21;07DEC2021
ID_414192;348983;29-déc-21;235;-15;19.49;;239.49;29-dec-21;29DEC2021
ID_414192;366693;16-mars-22;215;;19.49;;234.49;16-mar-22;16MAR2022
ID_414192;373656;17-avr-22;299;;39.5;-39.5;299;17-apr-22;17APR2022
ID_414263;305973;24-mai-21;40.5;;4.99;;45.49;24-may-21;24MAY2021
ID_414511;309238;11-juin-21;198;-15;19.49;-3.49;199;11-jun-21;11JUN2021
ID_414511;309569;13-juin-21;23.5;;3.99;;27.49;13-jun-21;13JUN2021
ID_414511;366837;17-mars-22;29;;8;;37;17-mar-22;17MAR2022
ID_414545;291447;27-févr-21;75;;19.49;;94.49;27-feb-21;27FEB2021
ID_414545;296412;28-mars-21;99.5;;12.99;;112.49;28-mar-21;28MAR2021
ID_414545;311135;23-juin-21;298;;45.49;;343.49;23-jun-21;23JUN2021
ID_414545;349680;07-janv-22;177;;19.49;;196.49;07-jan-22;07JAN2022
ID_414733;291958;28-févr-21;5.5;-2;3.49;-3.49;3.5;28-feb-21;28FEB2021
ID_414733;296377;28-mars-21;13.5;-4.5;3.49;;9;28-mar-21;28MAR2021
ID_414733;319332;29-juil-21;89;-32;7.99;;64.99;29-jul-21;29JUL2021
ID_414733;335989;04-nov-21;37;-15.7;4.49;-4.49;21.3;04-nov-21;04NOV2021
ID_414810;279922;14-janv-21;49;;9.6;;58.6;14-jan-21;14JAN2021
ID_414810;280222;15-janv-21;38.9;;19.49;;58.39;15-jan-21;15JAN2021
ID_414810;287924;11-févr-21;29;;6.8;;35.8;11-feb-21;11FEB2021
ID_414810;291527;27-févr-21;75;;19.49;;94.49;27-feb-21;27FEB2021
ID_414810;306982;30-mai-21;29.5;;6.8;;36.3;30-may-21;30MAY2021
ID_414810;333067;19-oct-21;38;;8;;46;19-oct-21;19OCT2021
ID_414893;352304;15-janv-22;29;;4.7;-4.7;29;15-jan-22;15JAN2022
ID_414908;327702;17-sept-21;59;;8;;67;17-sep-21;17SEP2021
ID_414908;333879;29-oct-21;105;;11.2;;116.2;29-oct-21;29OCT2021
ID_414908;339702;16-nov-21;111.5;;8;;119.5;16-nov-21;16NOV2021
ID_414908;376081;07-mai-22;60;;8.49;;68.49;07-may-22;07MAY2022
ID_414941;360055;05-févr-22;29;;5.99;;34.99;05-feb-22;05FEB2022
ID_414941;360059;05-févr-22;134;;6.49;;140.49;05-feb-22;05FEB2022
ID_415044;282702;23-janv-21;12.5;;3.49;;15.99;23-jan-21;23JAN2021
ID_415044;331269;05-oct-21;595;-59.5;19.49;;554.99;05-oct-21;05OCT2021
ID_415610;282595;23-janv-21;18;-3.6;4.49;;18.89;23-jan-21;23JAN2021
ID_415610;305612;21-mai-21;259;;29.99;;288.99;21-may-21;21MAY2021
ID_415610;337063;07-nov-21;161;-20;19.49;;160.49;07-nov-21;07NOV2021
ID_415610;351915;14-janv-22;29.3;;4.49;;33.79;14-jan-22;14JAN2022
ID_415610;360002;05-févr-22;45;;6.49;;51.49;05-feb-22;05FEB2022
ID_415610;373829;19-avr-22;149;-20;15.99;;144.99;19-apr-22;19APR2022
ID_415610;401565;05-nov-22;155;-20;8.5;;143.5;05-nov-22;05NOV2022
ID_416019;397466;04-oct-22;83.5;;12;;95.5;04-oct-22;04OCT2022
ID_416019;397471;04-oct-22;133.2;;12;;145.2;04-oct-22;04OCT2022
ID_416353;329915;28-sept-21;24;;7.99;;31.99;28-sep-21;28SEP2021
ID_416469;404779;21-nov-22;29;;12.99;;41.99;21-nov-22;21NOV2022
ID_416888;313281;01-juil-21;50;;8;;58;01-jul-21;01JUL2021
ID_416888;332470;14-oct-21;85;;19.49;;104.49;14-oct-21;14OCT2021
ID_416888;339143;14-nov-21;56;;8;;64;14-nov-21;14NOV2021
ID_416888;399113;14-oct-22;4;;6.5;;10.5;14-oct-22;14OCT2022
ID_416967;291718;28-févr-21;17.5;;3.99;-3.99;17.5;28-feb-21;28FEB2021
ID_416967;329904;28-sept-21;17;;9.6;;26.6;28-sep-21;28SEP2021
ID_416967;331223;04-oct-21;32;;5.99;;37.99;04-oct-21;04OCT2021
ID_416967;344680;01-déc-21;37;;4.7;;41.7;01-dec-21;01DEC2021
ID_416967;377684;19-mai-22;16;;4.6;;20.6;19-may-22;19MAY2022
ID_417245;294613;16-mars-21;73;;8;;81;16-mar-21;16MAR2021
ID_417245;370860;06-avr-22;108;;8.49;;116.49;06-apr-22;06APR2022
ID_417549;336988;07-nov-21;12.5;;4.7;;17.2;07-nov-21;07NOV2021
